Domain,Area,Element,Item,Year,Unit,Value
"Crops and livestock products","Albania","Export Quantity","Strawberries","2007","tonnes",""
"Crops and livestock products","Albania","Export Quantity","Strawberries","2008","tonnes",""
"Crops and livestock products","Albania","Export Quantity","Strawberries","2009","tonnes",""
"Crops and livestock products","Albania","Export Quantity","Strawberries","2010","tonnes",""
"Crops and livestock products","Albania","Export Quantity","Strawberries","2011","tonnes",""
"Crops and livestock products","Albania","Export Quantity","Strawberries","2012","tonnes","1"
"Crops and livestock products","Albania","Export Quantity","Strawberries","2013","tonnes","3"
"Crops and livestock products","Albania","Export Quantity","Strawberries","2015","tonnes","94"
"Crops and livestock products","Albania","Export Quantity","Strawberries","2016","tonnes","982"
"Crops and livestock products","Albania","Export Value","Strawberries","1961","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1962","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1963","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1964","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1965","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1966","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1967","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1968","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1969","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1970","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1971","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1972","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1973","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1974","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1975","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1976","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1977","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1978","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1979","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1980","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1981","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1982","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1983","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1984","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1985","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1986","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1987","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1988","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1989","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1990","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1991","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1992","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1993","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1994","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1995","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1996","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1997","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1998","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","1999","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2000","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2001","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2002","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2003","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2004","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2005","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2006","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2007","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2008","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2009","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2010","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2011","1000 US$",""
"Crops and livestock products","Albania","Export Value","Strawberries","2012","1000 US$","1"
"Crops and livestock products","Albania","Export Value","Strawberries","2013","1000 US$","1"
"Crops and livestock products","Albania","Export Value","Strawberries","2015","1000 US$","97"
"Crops and livestock products","Albania","Export Value","Strawberries","2016","1000 US$","1070"
"Crops and livestock products","Algeria","Export Quantity","Cherries","2014","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Cherries","2015","tonnes","1"
"Crops and livestock products","Algeria","Export Quantity","Cherries","2016","tonnes","1"
"Crops and livestock products","Algeria","Export Value","Cherries","2014","1000 US$","0"
"Crops and livestock products","Algeria","Export Value","Cherries","2015","1000 US$","1"
"Crops and livestock products","Algeria","Export Value","Cherries","2016","1000 US$","1"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1961","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1962","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1963","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1964","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1965","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1966","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1967","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1968","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1969","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1970","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1971","tonnes","3"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1972","tonnes","2"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1973","tonnes","3"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1974","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1975","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1976","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1977","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1978","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1979","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1980","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1981","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1982","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1983","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1984","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1985","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1986","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1987","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1988","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1989","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1990","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1991","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1992","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1993","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1994","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1995","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1996","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1997","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1998","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","1999","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","2000","tonnes","0"
"Crops and livestock products","Algeria","Export Quantity","Strawberries","2001","tonnes","0"
