,base_time,id_device,imu_mean,weight_slope,weight_mean,temperature_mean,stage
311,15596,1,0.40894369368677463,-0.03178301508921697,2995.547750801168,14.349075462268866,2.0
312,15645,1,0.409002762801928,-0.03245822330051899,2993.9424011041915,14.39905047476262,2.0
313,15695,1,0.40831964207386917,-0.03069785903533498,2992.3285554156314,14.387306346826586,2.0
314,15745,1,0.40763289741470565,-0.03281994198514586,2990.6928543394806,14.262368815592204,2.0
315,15794,1,0.4072951750845675,-0.03291640030104719,2989.0832805925743,14.175162418790604,2.0
316,15844,1,0.40623098582379563,-0.027104786768040123,2987.6146402122376,14.075462268865568,2.0
317,15894,1,0.4065451257369426,-0.030254908460805946,2986.2323174780604,14.0,2.0
318,15943,1,0.4064714784152969,-0.021920152288388624,2984.969170900894,14.0,2.0
319,15993,1,0.4065873065059009,-0.02360817281664691,2983.788548945461,14.0,2.0
320,16043,1,0.40690286400795345,-0.02610511240398227,2982.618898983666,14.0,2.0
321,16092,1,0.4057102857413679,-0.024958589239253603,2981.399614040608,14.0,2.0
322,16142,1,0.4048717938309744,-0.027008328452140774,2980.044498594019,14.0,2.0
323,16192,1,0.40630493326941775,-0.027214941581969732,2978.729626561899,14.0792103948026,2.0
324,16241,1,0.4326840654647072,-0.029347442612727783,2977.2968211629695,14.166416791604197,2.0
325,16291,1,0.4693219772443027,1.0612826206952815,2988.267097883737,14.188655672163918,2.0
326,16341,1,0.5042337792719006,0.6693235012118774,3033.382403192271,14.188655672163918,2.0
327,16390,1,0.5364617033283919,0.48530590187440376,3059.8552352956253,14.109695152423788,2.0
328,16440,1,0.5473701339205309,0.4939148065685243,3084.1726645062713,13.922288855572214,2.0
329,16490,1,0.5457203922274196,-0.5913859347859785,3096.5178886359413,13.774862568715642,2.0
330,16539,1,0.8581793512015109,-0.8013033447644587,3053.8654438952067,13.649925037481259,2.0
331,16589,1,1.8452340948584633,-0.6042631199586938,3021.1839216951184,13.524987506246877,2.0
332,16639,1,1.7997196768602404,-0.09891800295596488,2987.2610675974906,13.428285857071463,5.0
333,16688,1,1.7653704778290655,-15.131941800558018,2551.6411679162816,13.295352323838081,5.0
334,16738,1,1.6263767223986885,-14.522715812821621,1821.4791190892338,13.045477261369316,5.0
335,16788,1,0.5714314267463104,-14.52717700993202,1100.2404164472628,12.688655672163918,5.0
336,16837,1,0.5446118336786892,-15.040187879603911,383.4031953836211,12.272113943028486,6.0
337,16887,1,0.5078764352369854,-0.005570467743253941,66.2575875454702,12.047226386806596,6.0
338,16937,1,0.3611994927220277,0.00409947842577134,66.24416349563599,12.180659670164918,6.0
339,16986,1,0.510696382385854,0.005476765726158892,66.48109342549618,12.615692153923039,6.0
340,149,2,2.3024900355719695,0.7966866151725345,60.29320937357408,18.353823088455773,1.0
341,198,2,2.305470851086615,1.035763258280271,110.45820273739943,17.995502248875564,1.0
342,248,2,1.938589369921958,1.4911103266342658,178.4368074115116,17.76661669165417,1.0
343,298,2,1.8316672049983773,1.421467801579834,250.25044542945915,17.64167916041979,1.0
344,347,2,1.845078028337192,1.3029779618243218,318.67211661379457,17.516741629185407,1.0
345,397,2,1.9856152594446483,1.6427606469927174,391.8192500217283,17.5,1.0
346,447,2,2.054546733983588,1.5460319978410393,470.415686631322,17.5,1.0
347,496,2,2.3355587173971015,1.4539479442462961,540.1499442760503,17.5,1.0
348,546,2,2.4870527816181913,1.5162751579899876,606.8048561769839,17.42253873063468,1.0
349,596,2,2.64733442059875,1.5082524634763645,672.52178824537,17.2976011994003,1.0
350,645,2,2.485501227133431,1.4740742361582162,754.9666629547544,17.172663668165917,1.0
351,695,2,2.529896183672098,1.2405249155744222,826.8736872505775,17.047726136931534,1.0
352,745,2,2.524348013018262,1.8417266580599994,915.5118387364288,17.0,1.0
353,794,2,2.4441605186767386,1.492194736803717,1009.2912703521426,17.0,1.0
354,844,2,2.5275750864082793,1.7758090632590098,1090.6279367109921,17.0,1.0
355,894,2,2.2790743997358893,2.694301687902272,1190.9241212726972,17.0,1.0
356,943,2,2.1171865816498827,1.6533646236770891,1281.7031644956508,17.0,1.0
357,993,2,2.13736687631262,1.5602092952014173,1358.4828260688496,17.0,1.0
358,1043,2,2.2041360147920996,2.409757797334967,1438.9309240307382,17.11944027986007,1.0
359,1092,2,2.1708682452578874,1.0625793199273543,1522.2113388505022,17.337831084457772,1.0
360,1142,2,2.1745318456956757,2.374560549367994,1621.8816146727359,17.587706146926536,1.0
361,1192,2,2.3079897270046463,1.6877882496314778,1705.2157718694998,17.796101949025488,1.0
362,1241,2,2.1533778764790923,0.6388445183548144,1780.2473480198305,17.855072463768117,1.0
363,1291,2,2.306019906132432,1.2818715673617649,1849.3383414723796,17.82183908045977,1.0
364,1341,2,2.4297477087203254,0.8519555365821608,1895.0430502592906,17.696901549225387,1.0
365,1390,2,2.303879244650974,1.2345987141054542,1962.8354199259068,17.66391804097951,1.0
366,1440,2,2.3360755816449585,2.359517114869841,2033.4775298039385,17.735882058970514,1.0
367,1490,2,2.3258164602853464,1.019830893561774,2110.9262477004254,17.800599700149924,1.0
368,1539,2,2.2908741413786182,1.6571596719254873,2203.719442362152,17.925537231384308,1.0
369,1589,2,2.192242662652027,1.9588147232372743,2294.38027249962,18.0,1.0
370,1639,2,2.38869741503507,0.6831542708766405,2380.810980379376,18.0,1.0
371,1688,2,2.505697020122946,1.810419768086753,2456.8376794392657,18.007996001999,1.0
372,1738,2,2.5488339014403554,0.7770389779946474,2491.4194250248065,18.132933533233384,1.0
373,1788,2,2.471441900499197,1.5342251810682481,2576.1279629659807,18.257871064467768,1.0
374,1837,2,2.2436919522718903,1.950473969963659,2667.9756034573293,18.382808595702148,1.0
375,1887,2,1.9161749042663496,1.5534853358423952,2750.308885412366,18.5,1.0
376,1937,2,2.049257985010609,2.151929115336643,2841.6252018918076,18.5,1.0
377,1986,2,1.9312105946643452,2.0057864289154517,2914.660053351947,18.45927036481759,1.0
378,2036,2,2.0708564839894046,2.385934297571894,3012.9417130203014,18.334332833583208,1.0
379,2086,2,2.3046965741931955,2.165069327439954,3114.28464096756,18.209395302348824,1.0
380,2135,2,2.0349664319306484,1.8507724360377726,3208.9356035297565,18.084457771114444,1.0
381,2185,2,2.088359134344643,1.3550145693383777,3301.107147965872,18.0,1.0
382,2235,2,2.1606673285237017,0.6251230826458962,3361.684036831222,18.0,1.0
383,2284,2,2.3956816200230047,1.0966321852913499,3431.3638821440727,18.0,1.0
384,2334,2,2.55019567767393,-2.7002623027942443,3463.9427410389003,18.0,1.0
385,2384,2,2.428709359785391,-3.041657093571988,3312.1098995339285,18.0,1.0
386,2433,2,2.0536847453348734,-3.307948677271835,3141.416822159572,17.929035482258872,2.0
387,2483,2,1.4320036600612018,-3.319614110366764,2951.0154467603156,17.804097951024488,2.0
388,2533,2,1.083798901681862,-0.08533730115314801,2806.619099870355,17.679160419790104,2.0
389,2582,2,1.0840978857404766,-0.11754392682873441,2801.0059157468368,17.55422288855572,2.0
390,2632,2,1.0850576480861112,-0.16446648277069953,2795.108805425186,17.5,2.0
391,2682,2,1.0816018059061738,-0.37226802112280605,2782.5196335256283,17.5,2.0
392,2731,2,1.0734530531799322,-0.3373718117036112,2764.881281053314,17.5,2.0
393,2781,2,1.0644808604304963,-0.2883864588350323,2750.207201652797,17.5,2.0
394,2831,2,1.0550993623276832,-0.2336632859966586,2736.240084215139,17.5,2.0
395,2880,2,1.0511486617922796,-0.014906676002712706,2729.3496424342175,17.5,2.0
396,2930,2,1.0511325551277941,-0.05421334689977597,2727.563681927152,17.5,2.0
397,2980,2,1.052582363125546,-0.05474898434024153,2724.853883067524,17.5,2.0
398,3029,2,1.0553432107784595,-0.05893151499237802,2721.900762707414,17.5,2.0
399,3079,2,1.0569604294041341,-0.053130675477561486,2718.9713012606016,17.5,2.0
400,3129,2,1.0581495767463023,-0.0532486463213496,2716.4382935343924,17.5,2.0
401,3178,2,1.059050622532762,-0.05294833081697783,2713.9183057927557,17.5,2.0
402,3228,2,1.057905890279509,-0.04196206501681404,2711.6374059347136,17.5,2.0
403,3278,2,1.0595648655601961,-0.029383674854415905,2709.5606374801728,17.5,2.0
404,3327,2,1.0639837947034085,0.27466804154540786,2717.210965395925,17.5,2.0
405,3377,2,1.0575219044932327,0.30554127189047753,2731.0893092855745,17.5,2.0
406,3427,2,1.051645082397183,0.2704962819446275,2745.5776606714758,17.5,2.0
407,3476,2,1.0433705291748019,0.25770998811112994,2759.0675031596525,17.5,2.0
408,3526,2,1.0329336292092033,-0.03842913721800443,2763.030071241553,17.5,2.0
409,3576,2,1.0334514260844956,-0.06998719295941326,2760.738672783174,17.5,2.0
410,3625,2,1.0340963502028941,-0.036605690612166696,2757.8870913275246,17.5,2.0
411,3675,2,1.0345740488945905,-0.034383365061305786,2756.138062083089,17.5,2.0
412,3725,2,1.0345757369854511,-0.03286762507020375,2754.4331208489953,17.5,2.0
413,3774,2,1.0344618086228268,-0.032297798005878293,2752.771080492362,17.5,2.0
414,3824,2,1.0344338964600468,-0.029129559528238452,2751.2461432327314,17.5,2.0
415,3874,2,1.034342131459291,-0.027750578032571954,2749.736846929796,17.5,2.0
416,3923,2,1.0347301518974183,-0.03167553307938078,2748.2170044959407,17.5,2.0
417,3973,2,1.03471889864447,-0.03236617725359599,2746.6632173043918,17.5,2.0
418,4023,2,1.0359740640809196,-0.05005360933021132,2744.5697622203397,17.5,2.0
419,4072,2,1.0393942864104513,-0.052724141453947486,2742.2519910787364,17.5,2.0
420,4122,2,1.0433518645108841,-0.048423903926245605,2739.8369123861985,17.5,2.0
421,4172,2,1.0469794630081417,-0.04109592787904108,2737.6109714617332,17.5,2.0
422,4221,2,1.04957629612193,-0.026920782433557406,2735.9202067897213,17.5,2.0
423,4271,2,1.0500640866299378,-0.03154562628097134,2734.4227456018366,17.5,2.0
424,4321,2,1.0496296891657162,-0.03666267331860068,2732.667288411953,17.5,2.0
425,4370,2,1.0509615459355195,-0.04109381613322266,2730.7539153883204,17.5,2.0
426,4420,2,1.0509722341590975,-0.033916106868558206,2728.984321245174,17.5,2.0
427,4470,2,1.0508384286573773,-0.02653114811491951,2727.3597463043834,17.5,2.0
428,4519,2,1.0513358899933216,-0.025835959096444535,2726.089991688938,17.5,2.0
429,4569,2,1.051065836940889,-0.027636612619708234,2724.794728994198,17.5,2.0
430,4619,2,1.052885340886897,-0.04328406380604407,2722.868092674677,17.5,2.0
431,4668,2,1.054196230019488,-0.0434208223014821,2720.678628077266,17.5,2.0
432,4718,2,1.0559616002120245,-0.04306641052585601,2718.5111271357073,17.5,2.0
433,4768,2,1.0569392052512243,-0.039967670291678276,2716.36824250918,17.5,2.0
434,4817,2,1.0569588373680188,-0.027511250665556312,2714.7694166956376,17.5,2.0
435,4867,2,1.0568930742594285,-0.03275874965337115,2713.3553569682545,17.5,2.0
436,4917,2,1.0565153444220876,-0.029186542234670244,2711.8517111462384,17.5,2.0
437,4966,2,1.0565204571445632,-0.027556836830704545,2710.4625461272985,17.5,2.0
438,5016,2,1.0568595636919915,-0.031652728519929584,2708.9868845015894,17.5,2.0
439,5066,2,1.0573340609077226,-0.029175145693382042,2707.5065467719037,17.5,2.0
440,5115,2,1.0579391891554817,-0.028628111711633118,2706.0585343650637,17.5,2.0
441,5165,2,1.0584440400171278,-0.02833180163818562,2704.6246453313197,17.5,2.0
442,5215,2,1.0586976973142164,-0.030599713354194546,2703.194184157921,17.5,2.0
443,5264,2,1.0587487780129994,-0.025163563160543558,2701.7588035692297,17.5,2.0
444,5314,2,1.0587948798715003,-0.02478747729809008,2700.493875571272,17.5,2.0
445,5364,2,1.0576015036840831,-0.026327863887792197,2699.2176443481153,17.5,2.0
446,5413,2,1.056588673450904,-0.021790186939745885,2698.038519236758,17.5,2.0
447,5463,2,1.0571437395199994,-0.022975427233540464,2696.9183297843833,17.5,2.0
448,5513,2,1.0572142829426368,-0.028186435483164612,2695.6540366592067,17.5,2.0
449,5562,2,1.0583658109169025,-0.023693409334589677,2694.3903252178256,17.5,2.0
450,5612,2,1.0591538966992895,-0.022234652049919423,2693.213288057058,17.5,2.0
451,5662,2,1.0589823030412533,-0.03124224644978596,2691.79611733988,17.5,2.0
452,5711,2,1.0585720225799293,-0.02321475460055382,2690.452600918743,17.5,2.0
453,5761,2,1.0581688285453985,-0.02677047548193527,2689.1380260956475,17.5,2.0
454,5811,2,1.0580209941193666,-0.02879075630865304,2687.7746305742053,17.5,2.0
455,5860,2,1.0581365334245305,-0.017277156590301865,2686.6664935195445,17.5,2.0
456,5910,2,1.058433358963259,-0.021471083783726554,2685.6970054374983,17.5,2.0
457,5960,2,1.0589835628552078,-0.020160481535780053,2684.708506254119,17.5,2.0
458,6009,2,1.0588513917972409,-0.0236022370042955,2683.6018460425585,17.5,2.0
459,6059,2,1.0577893851559867,-0.03564838114410185,2682.2454827839697,17.5,2.0
460,6109,2,1.057147455309197,-0.04079961780559139,2680.3022481060193,17.5,2.0
461,6159,2,1.0567580185939434,-0.04359091539326022,2678.190293440236,17.5,2.0
462,6208,2,1.056628135923514,-0.03853170608958232,2676.1985877532243,17.5,2.0
463,6258,2,1.0574256717181751,-0.0350101748320609,2674.255099578834,17.5,2.0
464,6308,2,1.058288574806036,-0.034503298451477905,2672.561197888375,17.5,2.0
465,6357,2,1.058785966938325,-0.029163749152098548,2671.0604231398793,17.5,2.0
466,6407,2,1.0591330212398808,-0.028115267353741806,2669.5889657073635,17.5,2.0
467,6457,2,1.0593402223236388,-0.02314662784418428,2668.316338886716,17.5,2.0
468,6506,2,1.0592720590988725,-0.017596259746323485,2667.376193017621,17.5,2.0
469,6556,2,1.059117765320702,-0.01994394725133624,2666.4247903222295,17.5,2.0
470,6606,2,1.0593129837509279,-0.02207481354992191,2665.4513119346125,17.5,2.0
471,6655,2,1.1270739298366277,-0.023830167830027515,2664.4193550869486,17.5,2.0
472,6705,2,1.232529067393521,0.5426805029795123,2690.9705541251114,17.5,2.0
473,6755,2,1.3978390890012513,0.587879185721684,2719.3602327006784,17.5,3.0
474,6804,2,1.6303445906624223,0.856290526100816,2749.7247311579717,17.5,3.0
475,6854,2,1.6140389179467358,0.8751404053886519,2792.268400446516,17.5,3.0
476,6904,2,1.4437274243620883,0.13368142929038765,2805.7203712455366,17.5,3.0
477,6953,2,1.21316086589458,0.22493277215873558,2816.7725229323746,17.5,3.0
478,7003,2,0.9306283664893547,-0.04192787539295182,2827.768510445864,17.5,3.0
479,7053,2,0.8493172994938564,0.08360502687760209,2828.476908511324,17.5,3.0
480,7102,2,0.7902641373231218,0.13715802282645234,2817.4226179482725,17.479010494752625,3.0
481,7152,2,0.7233770289704701,0.12780081398656298,2822.1412651916794,16.41129435282359,3.0
482,7202,2,0.6322476472175061,0.22893372136277076,2832.4596759591213,14.483508245877061,4.0
483,7251,2,0.5269562955446006,0.024674533327494957,2840.6231451756007,12.084457771114442,4.0
484,7301,2,0.5820323844345923,0.1882480689700454,2858.4150553799186,9.338580709645177,4.0
485,7351,2,0.7311450254765539,-0.5416776073463015,2849.4488987390364,7.455022488755622,4.0
486,7400,2,0.8872682796218382,-0.7204530444999053,2816.071069990367,6.735632183908046,4.0
487,7450,2,1.0383152059322334,-0.6973771544021647,2779.8893782275527,6.859320339830085,5.0
488,7500,2,1.2419748076987156,-0.7635796627353176,2745.4978409798723,7.500749625187407,5.0
489,7549,2,2.0375359117342198,-0.06408275165386497,2725.5384547309677,8.436781609195402,5.0
490,7599,2,1.924697985261257,-13.570511312662752,2468.5391056736125,9.094452773613193,6.0
491,7649,2,2.2438591155280796,-13.52564312961789,1795.7084455960426,9.495252373813093,6.0
492,7698,2,2.2142029732580197,-13.497903948126542,1122.7852140505834,9.745127436281859,1.0
493,7748,2,1.3188450715905617,-13.594231176204483,448.8624030376115,10.018490754622688,1.0
494,7798,2,1.2825152637716128,0.0004216720275996911,28.338030939240525,10.772613693153422,1.0
495,7847,2,0.9755713190480417,-0.0009801025506371065,28.311886855485298,11.745877061469265,1.0
496,7897,2,1.0216124917384775,-0.07316842900302135,27.63048502922452,12.997001499250375,1.0
497,7947,2,1.3285527486496986,-0.006336476955281817,25.96004081292687,14.524737631184408,1.0
498,7996,2,1.4352106534543747,-0.04612180258637649,28.199475896109917,15.855072463768115,1.0
499,8046,2,1.410306139559839,-0.001972594392632495,27.950754016107883,17.12143928035982,1.0
500,8096,2,1.5024897681597993,0.07251619220585989,30.966600033316674,18.22288855572214,1.0
501,8145,2,1.8298229185258859,0.048355524678526184,33.5270385640513,19.187656171914043,1.0
502,8195,2,2.2121271019553967,0.021721807692027282,31.48540879017013,20.15617191404298,1.0
503,8245,2,2.2034251906419713,-0.01949948214116395,26.31893858324461,21.53448275862069,1.0
504,8294,2,1.7282447769926628,-0.020035119581628343,36.120033280461215,23.40104947526237,1.0
505,8344,2,0.939965133628664,-0.06736495554437211,34.547964921524745,24.931784107946026,1.0
506,8394,2,0.35310454556729476,-0.0026453288964782343,33.04149781993061,25.864067966016993,1.0
507,8443,2,0.15619793738105567,-0.005333581322071708,37.07046159891069,25.996751624187905,1.0
508,8493,2,0.16628982127476505,-0.00675814898288152,25.608133433283356,25.457771114442778,1.0
509,8543,2,0.21669778686346897,-0.006864172395171992,25.287952717481836,24.8808095952024,1.0
510,8592,2,0.29741457434433155,-0.00511704703762863,25.000271603328766,24.455522238880558,1.0
511,8642,2,1.2800528510226805,-0.004649788844883073,24.778764376869532,23.97551224387806,1.0
512,8692,2,1.8630393147624615,-0.019452289212896018,25.412967202992704,23.503998000999502,1.0
513,8741,2,3.0139219117730973,-0.00780663078123743,25.32826657323512,23.047976011994002,1.0
514,8791,2,3.801035129488223,-0.12013094170076577,17.52462536847518,22.820839580209896,1.0
515,8841,2,3.441115922406968,-0.09071653750164176,11.8554094782319,23.231384307846078,1.0
516,8890,2,2.9287763355446215,0.01002895633210063,8.404768403841558,23.772363818090955,1.0
517,8940,2,1.8256751294603133,-0.0038862205786890387,7.998654658178158,24.771864067966018,1.0
518,8990,2,1.7620474979542635,0.1123471040021002,15.338328344885525,26.351324337831084,1.0
519,9039,2,1.6645271950841305,0.08498400837326651,19.189638649877956,27.783858070964516,2.0
520,9089,2,2.3581117536953187,0.3466599928520912,33.44998809472075,28.93553223388306,2.0
521,9139,2,2.9210330736718335,0.4105376067627972,52.21505189434268,29.758370814592702,2.0
522,9188,2,2.9970869428225253,0.5403312316651332,85.10294558336774,29.88680659670165,2.0
523,9238,2,3.4193838148307516,0.7257203525816396,122.40889292672502,29.753873063468266,2.0
524,9288,2,3.455751873208394,0.5595473840834971,156.53526497620751,29.411794102948527,2.0
525,9337,2,3.801855160922989,1.2464744151086569,197.37874948395364,28.597701149425287,2.0
526,9387,2,3.864282891668336,1.067855918542999,243.05482562160947,27.58095952023988,2.0
527,9437,2,3.778297138346002,1.1046667468983133,295.68715529010854,26.275862068965516,2.0
528,9486,2,3.8387334909063364,1.2169425106178007,352.6536516614881,25.136681659170414,2.0
529,9536,2,3.6812604521966774,1.1012591810536665,412.4813917769376,24.46951524237881,2.0
530,9586,2,3.314359657493074,1.171598633873799,477.13155876771754,24.25487256371814,2.0
531,9635,2,3.022173003367217,1.6959408796357076,540.6699130054539,24.492503748125937,2.0
532,9685,2,2.7235079860979834,1.7391235968578465,616.6226737174891,25.058220889555223,2.0
533,9735,2,2.6653890695908293,1.113715600679777,678.9066766435623,25.468015992004,2.0
534,9784,2,2.5871431454585205,1.4033131113104693,742.3562969421085,25.650924537731136,2.0
535,9834,2,2.706414461839127,0.8597664711931955,810.4221032599642,25.622688655672164,2.0
536,9884,2,2.7478146485966177,0.86946492782798,863.1659792839085,25.634682658670666,2.0
537,9933,2,2.739905906696314,1.3946289468501725,927.8400779229951,25.759620189905046,2.0
538,9983,2,3.1296277263083767,1.1607292715676483,982.7405228545147,25.764117941029486,2.0
539,10033,2,2.9268177663507586,1.4272800376359327,1037.5280034348766,25.754622688655672,2.0
540,10082,2,2.7209941647702647,2.070033569652006,1118.0165872679602,25.660419790104946,2.0
541,10132,2,2.606640864204362,2.0944961651852987,1191.1114268499807,25.660419790104946,2.0
542,10182,2,2.2326064716503358,1.4850035192519435,1268.7196336161628,25.780609695152425,2.0
543,10231,2,2.242386532021334,1.209628892146776,1339.1879830012529,25.839580209895054,2.0
544,10281,2,2.3773379675166746,1.27244880832495,1399.5198019196923,25.809095452273862,2.0
545,10331,2,2.4034782832262525,0.5213803673150824,1460.653210532415,25.632433783108446,2.0
546,10380,2,2.4902907179291836,0.6571359671196088,1509.434792341148,25.38255872063968,2.0
547,10430,2,2.648406961166127,1.2684350451850133,1565.494879371908,25.08545727136432,2.0
548,10480,2,2.654336536559232,0.6809661349496339,1620.9282417215304,24.835582208895552,2.0
549,10529,2,2.552154106464631,1.2294246843613872,1690.5312198972974,24.796851574212894,2.0
550,10579,2,2.519699531359111,1.7632272816787478,1773.0813227896917,24.921789105447278,2.0
551,10629,2,2.490934091388717,1.3161879533546401,1807.8799209996448,25.112693653173412,2.0
552,10678,2,2.6454469952168176,0.879493884160081,1841.9469703554018,25.237631184407796,2.0
553,10728,2,2.755061541006751,1.3706848136072949,1890.9444609669802,25.311344327836082,2.0
554,10778,2,2.9470294535442405,1.5036642366128095,1926.5562384115913,25.355572213893055,2.0
555,10827,2,3.096035501703956,1.4548938571730685,2035.8102877908873,25.43328335832084,2.0
556,10877,2,2.967482435530241,1.1742198383696993,2137.9248645604735,25.452773613193404,2.0
557,10927,2,2.8127716133269383,1.3539637060875378,2228.5319862713573,25.349075462268864,2.0
558,10976,2,2.5852394163251238,1.310613644486256,2321.8839606464885,25.305097451274364,2.0
559,11026,2,2.3233521399716452,1.1103536210002753,2392.4047905847797,25.36631684157921,2.0
560,11076,2,2.3089096458429075,1.9587064159259708,2446.803257112386,25.83608195902049,2.0
561,11125,2,2.288831685837168,1.2658480303129722,2498.314464823747,26.230134932533733,2.0
562,11175,2,2.299257223122537,1.8411226413718267,2559.4030781257925,26.33008495752124,2.0
563,11225,2,2.355442060711122,1.563582671422211,2603.3711156197264,26.201149425287355,2.0
564,11274,2,2.4373507749608754,2.1218422463403344,2680.0696956775237,25.711894052973513,2.0
565,11324,2,2.480366433085579,1.7713530156160062,2756.6015203448997,25.3135932033983,2.0
566,11374,2,2.607907578767115,0.9584035360276538,2822.3627384677225,25.088455772113942,2.0
567,11423,2,2.5571518861704887,1.2938508873710148,2902.7325965640366,25.0,2.0
568,11473,2,2.503695780678132,1.7282626930118314,2961.2176237515296,24.904547726136933,2.0
569,11523,2,2.461698802347625,0.4035857165780458,3037.786002831917,24.77961019490255,2.0
570,11572,2,2.2977106330894235,0.6202840171052431,3126.068005399474,24.654672663668165,2.0
571,11622,2,2.020062555061184,0.09974252933925577,3182.8070826452713,24.547226386806596,2.0
572,11672,2,1.6975705212178027,-0.8959163001538947,3206.039148677473,24.61319340329835,3.0
573,11721,2,1.4463484002069973,0.25335865551615,3185.057458815882,24.61319340329835,3.0
574,11771,2,1.2153145775018968,0.038679861126306246,3141.3160629830013,24.61319340329835,3.0
575,11821,2,1.220277552818755,0.33606120945566315,3113.7277907694706,24.595952023988005,3.0
576,11870,2,1.2283736977638913,-0.30245687201716215,3104.330953861837,24.423788105947025,3.0
577,11920,2,1.229489009623047,-0.1451007636594396,3095.924816124546,24.298850574712645,3.0
578,11970,2,1.2300342136309286,-0.16580827917696958,3088.2023933685327,24.17391304347826,3.0
579,12019,2,1.2294392713034092,-0.054156364193344485,3082.0111909624893,24.048975512243878,3.0
580,12069,2,1.1732613293981113,-0.03840634413543286,3079.698550860439,24.0,3.0
581,12119,2,1.0609856850176722,0.34875695644879856,3081.2837399235164,24.0,4.0
582,12168,2,0.9461335051282952,0.4283731938761397,3100.397674803902,24.0,4.0
583,12218,2,0.8367739680186926,0.29063270794109464,3118.8072290847326,24.0,4.0
584,12268,2,0.7958285656357451,0.26517472265377096,3132.637276244124,24.0,4.0
585,12317,2,0.9554362331776511,0.13288367140033536,3145.41310866306,24.0,4.0
586,12367,2,1.236470421408391,0.013545908314725484,3172.9799276086596,24.0,4.0
587,12417,2,1.2914399464105462,0.32443673734345624,3177.9266718542895,24.0,4.0
588,12466,2,1.3264382406259776,0.27428055914166977,3183.1688299871803,24.0,4.0
589,12516,2,1.2137975968447898,-0.044275052176832676,3191.795755202109,24.0,4.0
590,12566,2,0.9919476191006014,-0.0063820631204277506,3166.6056600323022,24.0,4.0
591,12615,2,1.131071641275644,-0.21986207449873552,3164.85840978967,24.0,4.0
592,12665,2,1.3453089584851314,-0.32041375826932944,3159.380752332167,24.0,4.0
593,12715,2,1.6095486300286848,0.3885080924560353,3160.642409773374,24.0,4.0
594,12764,2,1.521129957070729,0.016866881103988436,3173.8003428086677,24.0,4.0
595,12814,2,1.3197381300562734,-0.0586921876253621,3176.1289328162,24.0,4.0
596,12864,2,1.0370835122250404,0.2061190106105033,3184.2881140951263,24.0,4.0
597,12913,2,0.7512445077578765,-0.3017348271007943,3186.850642839812,24.0,4.0
598,12963,2,0.8101241988409487,0.031693781317694944,3170.536767395288,24.0,4.0
599,13013,2,0.8352807338930283,-0.04410401798093899,3166.955941187015,24.0,4.0
600,13062,2,0.8504530710621175,0.1392999241446232,3172.4666821933233,24.0,4.0
601,13112,2,0.8246250570837959,0.5205940059663166,3184.162989836603,23.75062468765617,4.0
602,13162,2,0.787994535717022,0.8191055686909804,3226.4821982124877,22.03273363318341,2.0
603,13211,2,0.7627777469581983,1.0739530681312641,3272.5750734234334,19.444027986006997,2.0
604,13261,2,0.8112260894846419,0.7837743338949519,3315.6609331203963,16.33633183408296,2.0
605,13311,2,0.8691002472127436,0.27729204066144203,3343.2242427246524,13.22063968015992,2.0
606,13360,2,0.9344603057491954,-0.2577897639001348,3346.977174908922,11.691654172913543,2.0
607,13410,2,0.9969554140051671,-0.46691629650700384,3329.4614796315614,11.632433783108446,2.0
608,13460,2,1.0091224773201293,-0.47897383718809833,3302.4360883416985,12.427786106946527,5.0
609,13509,2,1.0096168267977534,-0.517608112149263,3276.8393633799037,13.677161419290355,5.0
610,13559,2,1.0099843210494046,-0.2511113907062572,3252.0717607681668,14.92303848075962,5.0
611,13609,2,1.01011882667733,-0.19614587208157208,3241.007120986608,15.606196901549225,5.0
612,13659,2,1.0104069561768374,-0.16632505436607117,3232.326741973216,16.044227886056973,5.0
613,13708,2,1.0106158771520928,-0.12615971204131293,3225.236137592435,16.284357821089454,5.0
614,13758,2,1.0113100056800735,-0.11350955121332115,3219.1484194496957,16.409295352323838,5.0
615,13808,2,1.011804377180119,-0.10915402381890806,3213.7440654672664,16.5,5.0
616,13857,2,1.0117787545608439,-0.09453430997133348,3208.7718323809113,16.5,5.0
617,13907,2,1.0123563425009137,-0.08962240067686189,3204.1497661495346,16.5,5.0
618,13957,2,1.0121505001232827,-0.0892228388575107,3199.8151309309114,16.5,5.0
619,14006,2,1.012535885335974,-0.0731543985179012,3195.793637375153,16.5,5.0
620,14056,2,1.0132639930689291,-0.07342791550877917,3192.0837645036177,16.526986506746628,5.0
621,14106,2,1.0132838031513005,-0.07463932308770191,3188.432040773092,16.651924037981008,5.0
622,14155,2,1.0138398046124144,-0.06713702471864101,3184.9616779019907,16.77686156921539,5.0
623,14205,2,1.0142722019976484,-0.0682310926821437,3181.6181673655924,16.901799100449775,5.0
624,14255,2,1.0147229259405635,-0.06651021494788659,3178.3002316776397,17.0,5.0
625,14304,2,1.0154629186931792,-0.06097149588265707,3175.139064299372,17.0,5.0
626,14354,2,1.0157207983279668,-0.06391180353456939,3171.950577021272,17.0,5.0
627,14404,2,1.0162113055504558,-0.06394599315843001,3168.682178385445,17.0,5.0
628,14453,2,1.0167158315709794,-0.06583676313907352,3165.520015128305,17.0,5.0
